Gender,Age,Family_ID,Work_ID,School_ID,Work_Status,School_Status,Infection_Status
0,50,276,,,0,0,S
1,88,277,,,-2,0,S
0,3,277,,46,-1,5,S
0,1,277,,18,-1,6,S
0,38,277,,,0,0,S
1,31,278,825,,1,0,S
0,15,279,,10,-1,1,S
1,81,279,,,-2,0,S
1,82,279,,,-2,0,S
1,8,279,,25,-1,3,S
1,78,280,,,-2,0,S
0,24,280,3551,,1,0,S
1,93,280,,,-2,0,S
1,38,281,3628,,1,0,S
0,18,281,4607,,1,0,S
0,54,281,3193,,1,0,S
0,24,281,740,,1,0,S
1,29,282,,,0,0,S
0,60,283,2056,,1,0,S
1,75,283,,,-2,0,S
0,70,283,,,-2,0,S
0,72,283,,,-2,0,S
0,28,283,3949,,1,0,S
0,78,283,,,-2,0,S
0,54,283,3410,,1,0,S
1,52,284,2002,,1,0,S
0,27,284,4182,,1,0,S
1,75,285,,,-2,0,S
0,58,286,3128,,1,0,S
0,74,286,,,-2,0,S
0,88,286,,,-2,0,S
1,6,286,,60,-1,3,S
0,80,287,,,-2,0,S
1,95,287,,,-2,0,S
1,94,287,,,-2,0,S
1,38,287,,,0,0,S
0,12,288,,64,-1,2,S
0,8,288,,58,-1,3,S
1,87,288,,,-2,0,S
1,55,289,3572,,1,0,S
1,89,289,,,-2,0,S
1,44,289,3323,,1,0,S
1,97,289,,,-2,0,S
1,16,290,,5,-1,1,S
1,80,290,,,-2,0,S
0,91,290,,,-2,0,S
1,91,291,,,-2,0,S
1,80,291,,,-2,0,S
1,57,291,2418,,1,0,S
0,74,291,,,-2,0,S
1,28,292,4524,,1,0,S
1,66,292,,,-2,0,S
1,82,292,,,-2,0,S
0,46,292,,,0,0,S
1,46,292,7,,1,0,S
1,2,293,,26,-1,5,S
1,4,294,,62,-1,4,S
1,98,294,,,-2,0,S
1,97,295,,,-2,0,S
0,51,295,4534,,1,0,S
1,84,295,,,-2,0,S
0,45,295,3933,,1,0,S
0,23,296,1707,,1,0,S
0,83,296,,,-2,0,S
0,66,296,,,-2,0,S
0,99,296,,,-2,0,S
1,49,297,4490,,1,0,S
1,69,298,,,-2,0,S
1,54,298,3127,,1,0,S
0,45,299,4010,,1,0,S
0,44,299,1630,,1,0,S
1,8,300,,12,-1,3,S
0,26,300,615,,1,0,S
0,37,301,3331,,1,0,S
1,3,301,,43,-1,5,S
0,16,301,,26,-1,1,S
0,1,301,,25,-1,6,S
0,50,302,2996,,1,0,S
0,34,302,3425,,1,0,S
1,6,302,,54,-1,3,S
0,15,303,,16,-1,1,S
0,28,303,,,0,0,S
1,62,303,238,,1,0,S
1,9,303,,38,-1,3,S
1,73,304,,,-2,0,S
1,66,304,,,-2,0,S
0,57,304,4365,,1,0,S
1,7,304,,34,-1,3,S
1,97,305,,,-2,0,S
0,47,305,,,0,0,S
0,60,305,4177,,1,0,S
1,27,305,,,0,0,S
0,56,305,3709,,1,0,S
0,48,305,1851,,1,0,S
1,66,306,,,-2,0,S
1,89,306,,,-2,0,S
0,0,306,,5,-1,6,S
1,20,306,621,,1,0,S
1,72,307,,,-2,0,S
1,91,307,,,-2,0,S
0,57,307,,,0,0,S
1,18,308,4288,,1,0,S
0,25,308,2175,,1,0,S
1,78,308,,,-2,0,S
1,78,308,,,-2,0,S
0,71,309,,,-2,0,S
0,49,309,3823,,1,0,S
0,67,309,,,-2,0,S
0,2,310,,9,-1,5,S
1,3,310,,40,-1,5,S
0,47,310,4176,,1,0,S
1,78,311,,,-2,0,S
0,20,311,725,,1,0,S
0,62,311,,,0,0,S
1,78,311,,,-2,0,S
1,35,311,848,,1,0,S
1,95,311,,,-2,0,S
1,84,312,,,-2,0,S
0,35,312,1219,,1,0,S
1,92,312,,,-2,0,S
1,11,313,,7,-1,3,S
1,88,313,,,-2,0,S
1,21,314,2122,,1,0,S
0,33,314,2900,,1,0,S
1,78,314,,,-2,0,S
0,12,314,,49,-1,2,S
0,57,315,1242,,1,0,S
1,99,315,,,-2,0,S
1,95,315,,,-2,0,S
1,98,316,,,-2,0,S
0,85,316,,,-2,0,S
1,75,316,,,-2,0,S
0,70,316,,,-2,0,S
1,97,316,,,-2,0,S
1,99,316,,,-2,0,S
0,49,316,729,,1,0,S
0,11,317,,44,-1,3,S
0,31,317,,,0,0,S
0,11,317,,5,-1,3,S
1,69,317,,,-2,0,S
0,5,317,,43,-1,4,S
1,33,317,2352,,1,0,S
1,6,317,,13,-1,3,S
1,64,317,711,,1,0,S
1,88,318,,,-2,0,S
0,74,318,,,-2,0,S
0,64,318,4544,,1,0,S
0,68,319,,,-2,0,S
0,12,319,,32,-1,2,S
0,22,320,2345,,1,0,S
1,29,320,274,,1,0,S
0,63,320,2476,,1,0,S
0,99,320,,,-2,0,S
0,72,321,,,-2,0,S
0,58,321,4050,,1,0,S
1,4,321,,12,-1,4,S
0,52,321,3136,,1,0,S
1,36,322,3046,,1,0,S
1,94,322,,,-2,0,S
1,92,322,,,-2,0,S
0,83,322,,,-2,0,S
1,63,322,4081,,1,0,S
0,57,322,28,,1,0,S
1,46,322,1605,,1,0,S
1,30,323,4332,,1,0,S
1,21,323,4494,,1,0,S
0,89,323,,,-2,0,S
1,24,324,3526,,1,0,S
0,94,324,,,-2,0,S
1,33,324,2528,,1,0,S
0,27,324,1956,,1,0,S
0,59,325,2944,,1,0,S
0,38,325,,,0,0,S
1,98,325,,,-2,0,S
1,42,325,1093,,1,0,S
1,67,326,,,-2,0,S
1,13,326,,14,-1,2,S
1,98,326,,,-2,0,S
0,54,326,4690,,1,0,S
0,85,327,,,-2,0,S
1,53,327,444,,1,0,S
0,16,327,,39,-1,1,S
0,22,327,,,0,0,S
1,33,327,451,,1,0,S
1,97,327,,,-2,0,S
0,2,328,,30,-1,5,S
1,90,328,,,-2,0,S
1,3,328,,2,-1,5,S
1,46,328,324,,1,0,S
1,81,329,,,-2,0,S
0,99,329,,,-2,0,S
1,96,329,,,-2,0,S
0,65,330,179,,1,0,S
0,51,330,494,,1,0,S
0,14,330,,17,-1,2,S
1,2,330,,44,-1,5,S
1,50,331,2402,,1,0,S
0,6,332,,4,-1,3,S
1,2,332,,60,-1,5,S
1,76,332,,,-2,0,S
1,48,333,4362,,1,0,S
0,68,333,,,-2,0,S
1,0,334,,43,-1,6,S
0,1,334,,33,-1,6,S
0,23,334,203,,1,0,S
0,92,334,,,-2,0,S
1,76,334,,,-2,0,S
0,19,334,533,,1,0,S
0,9,335,,2,-1,3,S
0,19,336,1393,,1,0,S
0,92,336,,,-2,0,S
0,58,336,4548,,1,0,S
1,92,336,,,-2,0,S
1,56,337,2616,,1,0,S
0,84,337,,,-2,0,S
1,72,337,,,-2,0,S
1,55,338,3813,,1,0,S
1,4,338,,27,-1,4,S
0,15,338,,32,-1,1,S
0,74,338,,,-2,0,S
1,58,339,4615,,1,0,S
0,14,339,,54,-1,2,S
0,36,339,3491,,1,0,S
1,8,339,,26,-1,3,S
1,97,339,,,-2,0,S
0,98,339,,,-2,0,S
0,63,339,,,0,0,S
1,94,340,,,-2,0,S
1,35,340,,,0,0,S
0,32,340,1028,,1,0,S
0,81,340,,,-2,0,S
1,13,341,,21,-1,2,S
0,2,341,,17,-1,5,S
0,28,341,4772,,1,0,S
0,63,341,3444,,1,0,S
1,0,342,,7,-1,6,S
0,41,342,3575,,1,0,S
0,12,342,,24,-1,2,S
0,43,342,589,,1,0,S
0,48,342,,,0,0,S
1,28,343,,,0,0,S
0,25,343,321,,1,0,S
0,34,343,1858,,1,0,S
1,94,343,,,-2,0,S
0,98,344,,,-2,0,S
0,12,344,,15,-1,2,S
1,37,345,4080,,1,0,S
0,32,345,3187,,1,0,S
1,13,346,,61,-1,2,S
0,2,346,,53,-1,5,S
0,31,346,1781,,1,0,S
1,9,346,,3,-1,3,S
0,12,346,,35,-1,2,S
1,81,346,,,-2,0,S
0,13,346,,19,-1,2,S
0,21,347,788,,1,0,S
1,99,347,,,-2,0,S
1,37,348,2522,,1,0,S
0,36,348,2945,,1,0,S
0,9,348,,58,-1,3,S
1,62,348,2524,,1,0,S
1,90,349,,,-2,0,S
0,77,349,,,-2,0,S
1,87,349,,,-2,0,S
0,26,349,3257,,1,0,S
1,14,349,,50,-1,2,S
0,52,350,373,,1,0,S
0,74,350,,,-2,0,S
0,25,350,350,,1,0,S
1,83,351,,,-2,0,S
1,0,351,,45,-1,6,S
0,73,351,,,-2,0,S
1,48,351,3424,,1,0,S
0,38,352,,,0,0,S
0,12,352,,6,-1,2,S
1,46,352,3655,,1,0,S
0,1,352,,60,-1,6,S
1,12,353,,57,-1,2,S
1,83,354,,,-2,0,S
0,67,354,,,-2,0,S
1,35,354,2799,,1,0,S
0,52,354,1450,,1,0,S
1,69,354,,,-2,0,S
0,42,355,56,,1,0,S
1,30,355,204,,1,0,S
1,43,355,2981,,1,0,S
0,18,355,1719,,1,0,S
1,8,355,,17,-1,3,S
1,73,355,,,-2,0,S
0,4,355,,44,-1,4,S
1,64,356,,,0,0,S
1,64,357,945,,1,0,S
0,73,357,,,-2,0,S
1,0,358,,15,-1,6,S
0,83,358,,,-2,0,S
0,80,358,,,-2,0,S
0,56,358,725,,1,0,S
0,99,358,,,-2,0,S
0,94,359,,,-2,0,S
0,71,360,,,-2,0,S
0,48,360,4435,,1,0,S
1,92,360,,,-2,0,S
0,29,360,3882,,1,0,S
0,51,361,1008,,1,0,S
0,76,362,,,-2,0,S
0,4,362,,37,-1,4,S
0,2,362,,8,-1,5,S
1,58,363,4789,,1,0,S
1,75,363,,,-2,0,S
0,24,364,,,0,0,S
0,34,364,4063,,1,0,S
1,89,365,,,-2,0,S
0,34,365,40,,1,0,S
1,43,365,2871,,1,0,S
1,51,365,3288,,1,0,S
0,71,366,,,-2,0,S
0,57,366,2417,,1,0,S
1,17,366,,50,-1,1,S
0,91,366,,,-2,0,S
0,62,366,4100,,1,0,S
1,26,367,1715,,1,0,S
1,28,367,1406,,1,0,S
1,84,367,,,-2,0,S
0,63,368,3097,,1,0,S
0,79,368,,,-2,0,S
0,67,368,,,-2,0,S
1,80,369,,,-2,0,S
1,5,369,,36,-1,4,S
1,5,369,,43,-1,4,S
0,1,369,,35,-1,6,S
0,40,370,203,,1,0,S
0,6,370,,42,-1,3,S
0,55,370,395,,1,0,S
0,92,370,,,-2,0,S
0,82,371,,,-2,0,S
0,0,371,,47,-1,6,S
0,81,371,,,-2,0,S
0,74,372,,,-2,0,S
0,7,372,,33,-1,3,S
1,0,372,,37,-1,6,S
1,49,372,,,0,0,S
1,77,373,,,-2,0,S
1,99,373,,,-2,0,S
1,8,373,,4,-1,3,S
1,36,373,4326,,1,0,S
1,50,373,3839,,1,0,S
0,14,374,,53,-1,2,S
1,87,374,,,-2,0,S
1,71,374,,,-2,0,S
0,56,374,4658,,1,0,S
1,47,375,2621,,1,0,S
1,82,375,,,-2,0,S
1,89,376,,,-2,0,S
0,16,376,,50,-1,1,S
0,52,376,1329,,1,0,S
1,7,376,,6,-1,3,S
0,90,377,,,-2,0,S
0,15,377,,62,-1,1,S
0,64,377,2628,,1,0,S
0,10,377,,52,-1,3,S
1,97,378,,,-2,0,S
0,74,378,,,-2,0,S
1,17,378,,14,-1,1,S
0,33,379,2946,,1,0,S
0,37,379,610,,1,0,S
0,14,379,,11,-1,2,S
0,13,379,,53,-1,2,S
1,76,380,,,-2,0,S
0,46,380,839,,1,0,S
1,77,381,,,-2,0,S
0,79,381,,,-2,0,S
1,55,381,4520,,1,0,S
1,90,381,,,-2,0,S
1,10,382,,25,-1,3,S
0,55,382,1988,,1,0,S
0,37,382,3122,,1,0,S
1,55,382,3271,,1,0,S
1,11,382,,49,-1,3,S
0,26,383,1834,,1,0,S
1,43,384,1468,,1,0,S
1,0,384,,36,-1,6,S
0,14,384,,33,-1,2,S
0,3,384,,58,-1,5,S
1,88,385,,,-2,0,S
0,28,385,2162,,1,0,S
1,81,386,,,-2,0,S
0,89,386,,,-2,0,S
1,32,386,1519,,1,0,S
0,55,386,1285,,1,0,S
0,36,386,2802,,1,0,S
0,31,388,3745,,1,0,S
0,81,389,,,-2,0,S
0,54,389,366,,1,0,S
1,44,390,316,,1,0,S
0,34,390,,,0,0,S
1,70,390,,,-2,0,S
0,7,391,,53,-1,3,S
1,87,391,,,-2,0,S
1,93,391,,,-2,0,S
0,94,391,,,-2,0,S
0,79,391,,,-2,0,S
1,19,391,4091,,1,0,S
1,22,391,855,,1,0,S
0,88,392,,,-2,0,S
1,13,392,,10,-1,2,S
1,77,393,,,-2,0,S
0,3,393,,54,-1,5,S
0,4,393,,37,-1,4,S
0,62,393,1070,,1,0,S
1,50,394,4639,,1,0,S
1,56,394,4742,,1,0,S
0,96,394,,,-2,0,S
0,0,394,,34,-1,6,S
0,38,394,2761,,1,0,S
1,10,394,,9,-1,3,S
1,66,395,,,-2,0,S
0,30,395,3119,,1,0,S
0,64,396,418,,1,0,S
1,71,397,,,-2,0,S
1,75,397,,,-2,0,S
1,59,397,2930,,1,0,S
1,98,397,,,-2,0,S
0,64,397,974,,1,0,S
1,6,397,,20,-1,3,S
0,38,397,1475,,1,0,S
0,36,397,,,0,0,S
1,58,397,,,0,0,S
1,12,398,,20,-1,2,S
0,52,398,1852,,1,0,S
1,65,398,4194,,1,0,S
0,59,398,2999,,1,0,S
0,42,398,933,,1,0,S
0,50,399,3979,,1,0,S
1,71,399,,,-2,0,S
0,81,400,,,-2,0,S
1,11,400,,32,-1,3,S
0,49,400,2901,,1,0,S
1,70,400,,,-2,0,S
0,2,400,,23,-1,5,S
0,0,400,,55,-1,6,S
0,77,401,,,-2,0,S
1,69,401,,,-2,0,S
0,38,401,4544,,1,0,S
1,27,401,1624,,1,0,S
1,38,402,2460,,1,0,S
0,63,402,2193,,1,0,S
1,37,402,2721,,1,0,S
1,53,402,4629,,1,0,S
0,32,402,1259,,1,0,S
0,80,402,,,-2,0,S
0,61,403,3633,,1,0,S
1,50,404,1168,,1,0,S
1,33,404,305,,1,0,S
1,36,405,2330,,1,0,S
0,22,405,1116,,1,0,S
1,50,405,2921,,1,0,S
0,29,405,1489,,1,0,S
0,55,406,,,0,0,S
1,44,407,3783,,1,0,S
1,56,407,4340,,1,0,S
0,86,408,,,-2,0,S
1,50,408,2617,,1,0,S
0,8,409,,60,-1,3,S
1,44,409,2428,,1,0,S
0,99,409,,,-2,0,S
0,49,410,4346,,1,0,S
1,91,410,,,-2,0,S
0,12,411,,32,-1,2,S
0,9,411,,14,-1,3,S
0,10,411,,58,-1,3,S
1,55,412,1667,,1,0,S
0,46,412,3724,,1,0,S
0,28,412,2953,,1,0,S
1,45,412,533,,1,0,S
1,42,413,1040,,1,0,S
0,55,413,492,,1,0,S
0,6,414,,22,-1,3,S
0,5,414,,50,-1,4,S
0,87,414,,,-2,0,S
1,79,415,,,-2,0,S
0,2,415,,28,-1,5,S
0,31,416,2244,,1,0,S
1,78,416,,,-2,0,S
0,61,416,,,0,0,S
0,49,417,43,,1,0,S
0,70,417,,,-2,0,S
1,56,417,4034,,1,0,S
0,2,417,,23,-1,5,S
1,93,417,,,-2,0,S
1,92,418,,,-2,0,S
1,14,418,,17,-1,2,S
0,95,418,,,-2,0,S
1,15,419,,34,-1,1,S
1,28,419,4268,,1,0,S
1,97,419,,,-2,0,S
0,40,419,2645,,1,0,S
1,41,419,1432,,1,0,S
0,32,420,1931,,1,0,S
0,64,420,2024,,1,0,S
0,21,420,,,0,0,S
0,3,422,,17,-1,5,S
1,69,422,,,-2,0,S
0,28,423,317,,1,0,S
0,26,423,3344,,1,0,S
0,86,424,,,-2,0,S
1,17,424,,3,-1,1,S
1,11,424,,10,-1,3,S
0,19,424,1009,,1,0,S
0,54,424,387,,1,0,S
1,78,424,,,-2,0,S
1,83,425,,,-2,0,S
0,54,425,905,,1,0,S
1,98,425,,,-2,0,S
1,36,426,3661,,1,0,S
0,71,426,,,-2,0,S
1,66,426,,,-2,0,S
1,21,426,2303,,1,0,S
1,16,426,,41,-1,1,S
0,31,427,3193,,1,0,S
1,34,427,2250,,1,0,S
1,67,427,,,-2,0,S
1,83,427,,,-2,0,S
0,98,427,,,-2,0,S
0,54,428,373,,1,0,S
1,48,428,3190,,1,0,S
0,83,428,,,-2,0,S
1,18,428,36,,1,0,S
0,15,428,,13,-1,1,S
1,81,429,,,-2,0,S
1,15,429,,49,-1,1,S
1,36,430,1041,,1,0,S
0,95,430,,,-2,0,S
0,76,431,,,-2,0,S
1,97,431,,,-2,0,S
0,57,431,3971,,1,0,S
0,29,431,3766,,1,0,S
1,39,432,3305,,1,0,S
1,9,432,,49,-1,3,S
0,24,432,3346,,1,0,S
0,90,432,,,-2,0,S
0,54,433,4407,,1,0,S
0,6,433,,22,-1,3,S
0,47,433,1278,,1,0,S
0,79,433,,,-2,0,S
0,38,434,2646,,1,0,S
1,0,434,,61,-1,6,S
1,10,434,,9,-1,3,S
1,29,434,433,,1,0,S
1,32,435,2358,,1,0,S
0,41,435,2168,,1,0,S
1,94,435,,,-2,0,S
0,37,436,4722,,1,0,S
0,79,436,,,-2,0,S
1,49,436,1283,,1,0,S
1,60,436,2774,,1,0,S
1,73,437,,,-2,0,S
1,75,438,,,-2,0,S
1,0,438,,40,-1,6,S
0,44,439,2891,,1,0,S
1,12,439,,61,-1,2,S
1,18,440,,,0,0,S
1,76,440,,,-2,0,S
1,42,440,3209,,1,0,S
1,59,440,,,0,0,S
1,23,441,336,,1,0,S
0,15,441,,23,-1,1,S
0,14,441,,4,-1,2,S
1,77,441,,,-2,0,S
0,89,441,,,-2,0,S
0,12,442,,33,-1,2,S
1,97,442,,,-2,0,S
1,12,442,,60,-1,2,S
0,29,442,3621,,1,0,S
0,68,443,,,-2,0,S
0,75,444,,,-2,0,S
1,56,444,1492,,1,0,S
1,94,445,,,-2,0,S
0,37,445,2319,,1,0,S
0,70,445,,,-2,0,S
0,68,445,,,-2,0,S
0,92,446,,,-2,0,S
0,36,447,916,,1,0,S
0,77,447,,,-2,0,S
1,16,447,,22,-1,1,S
1,22,447,4718,,1,0,S
1,67,447,,,-2,0,S
1,49,448,4274,,1,0,S
1,89,449,,,-2,0,S
0,28,449,3184,,1,0,S
1,71,449,,,-2,0,S
1,17,450,,20,-1,1,S
1,96,450,,,-2,0,S
1,37,451,340,,1,0,S
0,68,451,,,-2,0,S
1,24,452,446,,1,0,S
1,76,452,,,-2,0,S
1,82,452,,,-2,0,S
1,53,452,395,,1,0,S
1,29,453,3263,,1,0,S
0,41,453,,,0,0,S
0,23,453,4399,,1,0,S
0,19,454,3900,,1,0,S
0,25,454,4339,,1,0,S
0,64,455,3289,,1,0,S
0,22,455,2755,,1,0,S
0,37,455,4128,,1,0,S
1,90,455,,,-2,0,S
0,32,455,3230,,1,0,S
1,58,456,897,,1,0,S
0,66,456,,,-2,0,S
0,44,456,3277,,1,0,S
0,40,456,195,,1,0,S
1,38,457,4059,,1,0,S
1,83,458,,,-2,0,S
1,71,458,,,-2,0,S
1,35,459,,,0,0,S
0,77,459,,,-2,0,S
1,94,459,,,-2,0,S
1,30,459,1042,,1,0,S
1,90,460,,,-2,0,S
1,36,460,1617,,1,0,S
1,73,461,,,-2,0,S
1,77,462,,,-2,0,S
0,1,462,,11,-1,6,S
0,23,462,2033,,1,0,S
1,60,462,2937,,1,0,S
1,5,463,,6,-1,4,S
1,46,463,3466,,1,0,S
0,8,464,,44,-1,3,S
1,49,464,,,0,0,S
1,83,464,,,-2,0,S
1,17,465,,22,-1,1,S
0,72,466,,,-2,0,S
1,88,466,,,-2,0,S
1,84,466,,,-2,0,S
1,3,467,,47,-1,5,S
1,6,467,,42,-1,3,S
1,23,467,4226,,1,0,S
0,30,468,295,,1,0,S
1,15,468,,37,-1,1,S
0,5,468,,59,-1,4,S
1,87,468,,,-2,0,S
1,32,468,3475,,1,0,S
0,73,468,,,-2,0,S
1,92,469,,,-2,0,S
0,77,469,,,-2,0,S
0,81,470,,,-2,0,S
0,78,470,,,-2,0,S
0,18,470,2157,,1,0,S
0,14,470,,49,-1,2,S
0,16,471,,54,-1,1,S
1,33,471,1581,,1,0,S
0,33,471,2767,,1,0,S
1,40,471,3510,,1,0,S
0,7,472,,2,-1,3,S
0,59,473,1663,,1,0,S
0,45,473,253,,1,0,S
1,95,474,,,-2,0,S
0,48,474,1470,,1,0,S
1,29,474,1490,,1,0,S
0,54,475,705,,1,0,S
1,69,475,,,-2,0,S
1,98,475,,,-2,0,S
1,5,475,,23,-1,4,S
1,31,475,1518,,1,0,S
1,46,476,,,0,0,S
0,55,476,387,,1,0,S
1,67,476,,,-2,0,S
0,74,476,,,-2,0,S
1,82,477,,,-2,0,S
1,54,477,2975,,1,0,S
1,80,477,,,-2,0,S
1,39,478,,,0,0,S
1,10,478,,12,-1,3,S
1,51,478,158,,1,0,S
1,34,478,1455,,1,0,S
1,93,479,,,-2,0,S
1,46,480,3344,,1,0,S
0,74,481,,,-2,0,S
1,1,481,,52,-1,6,S
0,16,481,,18,-1,1,S
0,47,482,3867,,1,0,S
1,94,484,,,-2,0,S
0,26,484,4213,,1,0,S
1,93,484,,,-2,0,S
0,2,484,,62,-1,5,S
0,74,485,,,-2,0,S
0,31,485,3747,,1,0,S
0,14,485,,13,-1,2,S
0,6,485,,19,-1,3,S
1,99,486,,,-2,0,S
0,63,486,3284,,1,0,S
0,5,487,,64,-1,4,S
0,1,487,,22,-1,6,S
0,7,487,,34,-1,3,S
1,79,488,,,-2,0,S
1,48,488,1847,,1,0,S
0,65,489,2574,,1,0,S
0,61,489,823,,1,0,S
1,99,489,,,-2,0,S
1,89,489,,,-2,0,S
1,88,489,,,-2,0,S
0,57,490,750,,1,0,S
0,88,490,,,-2,0,S
1,93,490,,,-2,0,S
1,94,490,,,-2,0,S
0,92,490,,,-2,0,S
0,19,491,4195,,1,0,S
1,20,491,,,0,0,S
0,24,491,2288,,1,0,S
0,28,491,,,0,0,S
0,90,492,,,-2,0,S
0,2,492,,52,-1,5,S
1,32,492,1999,,1,0,S
0,84,492,,,-2,0,S
1,83,493,,,-2,0,S
1,97,493,,,-2,0,S
0,0,494,,54,-1,6,S
0,32,494,53,,1,0,S
1,12,495,,36,-1,2,S
1,45,495,4383,,1,0,S
1,98,495,,,-2,0,S
0,83,495,,,-2,0,S
1,25,495,4115,,1,0,S
1,28,496,1600,,1,0,S
1,66,497,,,-2,0,S
1,14,497,,48,-1,2,S
0,3,498,,30,-1,5,S
1,40,498,1009,,1,0,S
0,10,498,,43,-1,3,S
0,57,498,1320,,1,0,S
0,49,499,1319,,1,0,S
0,93,499,,,-2,0,S
1,84,499,,,-2,0,S
1,6,499,,19,-1,3,S
1,74,500,,,-2,0,S
0,24,501,4112,,1,0,S
0,72,501,,,-2,0,S
1,1,501,,49,-1,6,S
0,27,501,4350,,1,0,S
1,14,501,,44,-1,2,S
1,42,504,,,0,0,S
1,95,504,,,-2,0,S
1,86,504,,,-2,0,S
1,78,504,,,-2,0,S
0,4,504,,49,-1,4,S
0,40,504,,,0,0,S
1,10,504,,54,-1,3,S
0,40,505,2797,,1,0,S
1,34,505,2762,,1,0,S
0,57,505,1845,,1,0,S
1,85,505,,,-2,0,S
1,73,506,,,-2,0,S
1,50,506,3251,,1,0,S
0,45,506,2159,,1,0,S
0,33,506,1064,,1,0,S
1,28,506,1834,,1,0,S
1,87,506,,,-2,0,S
0,79,507,,,-2,0,S
0,92,507,,,-2,0,S
1,77,507,,,-2,0,S
0,84,507,,,-2,0,S
1,93,508,,,-2,0,S
0,66,508,,,-2,0,S
1,62,508,2404,,1,0,S
1,68,508,,,-2,0,S
0,51,509,790,,1,0,S
1,90,509,,,-2,0,S
1,83,510,,,-2,0,S
1,7,510,,49,-1,3,S
1,94,510,,,-2,0,S
0,12,511,,17,-1,2,S
0,93,511,,,-2,0,S
0,32,511,1458,,1,0,S
1,64,511,2011,,1,0,S
1,52,511,4111,,1,0,S
0,70,512,,,-2,0,S
0,6,512,,21,-1,3,S
1,99,512,,,-2,0,S
1,37,512,4509,,1,0,S
1,65,512,3075,,1,0,S
0,79,513,,,-2,0,S
0,68,513,,,-2,0,S
0,79,514,,,-2,0,S
1,57,514,1513,,1,0,S
0,84,515,,,-2,0,S
0,47,515,4034,,1,0,S
1,33,515,2473,,1,0,S
1,54,515,928,,1,0,S
1,68,516,,,-2,0,S
1,86,516,,,-2,0,S
1,95,516,,,-2,0,S
0,11,516,,10,-1,3,S
0,24,517,891,,1,0,S
0,86,517,,,-2,0,S
0,16,517,,15,-1,1,S
1,9,518,,4,-1,3,S
0,22,518,,,0,0,S
1,76,518,,,-2,0,S
0,38,518,2463,,1,0,S
1,13,518,,22,-1,2,S
1,98,519,,,-2,0,S
1,48,519,2282,,1,0,S
1,61,519,4326,,1,0,S
1,67,521,,,-2,0,S
0,83,521,,,-2,0,S
1,95,521,,,-2,0,S
0,28,522,4222,,1,0,S
0,1,522,,28,-1,6,S
1,95,522,,,-2,0,S
0,38,524,3699,,1,0,S
0,48,524,3341,,1,0,S
1,85,524,,,-2,0,S
0,17,524,,45,-1,1,S
0,65,524,197,,1,0,S
0,49,524,3596,,1,0,S
1,25,525,4312,,1,0,S
1,13,525,,28,-1,2,S
1,68,525,,,-2,0,S
0,98,525,,,-2,0,S
0,93,525,,,-2,0,S
1,13,526,,16,-1,2,S
0,43,526,2219,,1,0,S
1,17,526,,8,-1,1,S
1,5,526,,7,-1,4,S
0,83,527,,,-2,0,S
1,49,527,1255,,1,0,S
1,30,527,4677,,1,0,S
0,55,527,4800,,1,0,S
0,55,527,534,,1,0,S
0,80,528,,,-2,0,S
1,8,528,,45,-1,3,S
1,7,529,,36,-1,3,S
1,26,529,366,,1,0,S
0,92,529,,,-2,0,S
1,75,529,,,-2,0,S
0,49,529,37,,1,0,S
0,82,529,,,-2,0,S
0,37,530,,,0,0,S
1,55,530,,,0,0,S
1,38,530,4023,,1,0,S
0,4,531,,58,-1,4,S
0,15,531,,9,-1,1,S
1,12,531,,24,-1,2,S
1,98,532,,,-2,0,S
1,51,532,,,0,0,S
0,43,532,296,,1,0,S
0,93,533,,,-2,0,S
0,88,533,,,-2,0,S
1,36,534,908,,1,0,S
0,66,534,,,-2,0,S
1,93,535,,,-2,0,S
1,34,535,1371,,1,0,S
1,71,536,,,-2,0,S
1,96,536,,,-2,0,S
1,23,537,1694,,1,0,S
0,59,537,417,,1,0,S
1,64,538,1649,,1,0,S
1,92,538,,,-2,0,S
1,98,538,,,-2,0,S
1,56,538,225,,1,0,S
1,93,539,,,-2,0,S
0,88,539,,,-2,0,S
0,72,539,,,-2,0,S
1,76,539,,,-2,0,S
1,45,540,4568,,1,0,S
0,52,540,853,,1,0,S
1,4,541,,22,-1,4,S
0,63,541,3239,,1,0,S
1,29,542,2199,,1,0,S
1,63,542,176,,1,0,S
1,77,542,,,-2,0,S
0,19,543,4300,,1,0,S
1,65,543,3339,,1,0,S
0,64,543,3941,,1,0,S
1,21,543,3632,,1,0,S
0,82,543,,,-2,0,S
0,61,544,4291,,1,0,S
1,24,544,3541,,1,0,S
0,87,544,,,-2,0,S
0,12,544,,29,-1,2,S
0,4,545,,44,-1,4,S
1,59,545,422,,1,0,S
0,53,546,2649,,1,0,S
1,76,546,,,-2,0,S
1,42,546,4043,,1,0,S
0,70,546,,,-2,0,S
0,77,546,,,-2,0,S
0,77,547,,,-2,0,S
0,53,547,641,,1,0,S
0,23,547,2189,,1,0,S
0,62,547,3887,,1,0,S
1,10,547,,32,-1,3,S
1,60,548,3949,,1,0,S
0,75,548,,,-2,0,S
0,59,548,1030,,1,0,S
1,41,548,,,0,0,S
1,68,548,,,-2,0,S
1,92,549,,,-2,0,S
1,16,550,,19,-1,1,S
1,16,550,,59,-1,1,S
0,66,550,,,-2,0,S
1,71,550,,,-2,0,S
